351,1500.01,9999999.00,"9877770001169","discount green",5,0,20191101,81323,911
352,.00,500.00,"9877770001176","discount green",3,0,20191101,81323,911
353,500.01,1500.00,"9877770001176","discount green",4,0,20191101,81323,911
354,1500.01,9999999.00,"9877770001176","discount green",5,0,20191101,81323,911
356,500.01,1500.00,"9877770001183","discount green",4,0,20191101,81323,911
357,1500.01,9999999.00,"9877770001183","discount green",5,0,20191101,81323,911
358,.00,500.00,"9877770001190","discount green",3,0,20191101,81323,911
360,1500.01,9999999.00,"9877770001190","discount green",5,0,20191101,81323,911
361,.00,500.00,"9877770001206","discount green",3,0,20191101,81323,911
362,500.01,1500.00,"9877770001206","discount green",4,0,20191101,81323,911
364,.00,500.00,"9877770001213","discount green",3,0,20191101,81323,911
365,500.01,1500.00,"9877770001213","discount green",4,0,20191101,81323,911
366,1500.01,9999999.00,"9877770001213","discount green",5,0,20191101,81323,911
368,500.01,1500.00,"9877770001220","discount green",4,0,20191101,81323,911
369,1500.01,9999999.00,"9877770001220","discount green",5,0,20191101,81323,911
370,.00,500.00,"9877770001237","discount green",3,0,20191101,81323,911
372,1500.01,9999999.00,"9877770001237","discount green",5,0,20191101,81323,911
373,.00,500.00,"9877770001244","discount green",3,0,20191101,81323,911
374,500.01,1500.00,"9877770001244","discount green",4,0,20191101,81323,911
375,1500.01,9999999.00,"9877770001244","discount green",5,0,20191101,81323,911
377,500.01,1500.00,"9877770001251","discount green",4,0,20191101,81323,911
378,1500.01,9999999.00,"9877770001251","discount green",5,0,20191101,81323,911
379,.00,500.00,"9877770001268","discount green",3,0,20191101,81323,911
381,1500.01,9999999.00,"9877770001268","discount green",5,0,20191101,81323,911
382,.00,500.00,"9877770001275","discount green",3,0,20191101,81323,911
383,500.01,1500.00,"9877770001275","discount green",4,0,20191101,81323,911
385,.00,500.00,"9877770001282","discount green",3,0,20191101,81323,911
386,500.01,1500.00,"9877770001282","discount green",4,0,20191101,81323,911
387,1500.01,9999999.00,"9877770001282","discount green",5,0,20191101,81323,911
389,500.01,1500.00,"9877770001299","discount green",4,0,20191101,81323,911
390,1500.01,9999999.00,"9877770001299","discount green",5,0,20191101,81323,911
391,.00,500.00,"9877770001305","discount green",3,0,20191101,81323,911
392,500.01,1500.00,"9877770001305","discount green",4,0,20191101,81323,911
394,.00,500.00,"9877770001312","discount green",3,0,20191101,81323,911
395,500.01,1500.00,"9877770001312","discount green",4,0,20191101,81323,911
396,1500.01,9999999.00,"9877770001312","discount green",5,0,20191101,81323,911
398,500.01,1500.00,"9877770001329","discount green",4,0,20191101,81323,911
